RESUMEN
Drug ID : 1,Drug Name :Aspirin,Generic Name :Acetylsalicylic Acid,Drug Class :Analgesic,Indications :Headache,Dosage Form :Tablet,Strength :325 mg,Route of Administration :Oral,Mechanism of Action :Inhibits prostaglandin synthesis,Side Effects :Stomach irritation,Contraindications :Allergy to NSAIDs,Interactions :Anticoagulants: increased bleeding risk,Warnings and Precautions :Gastric ulcers: risk of bleeding,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :PharmaCorp,Approval Date :44576,Availability :OTC,NDC :12345678901,Price :5.99/n
Drug ID : 205,Drug Name :Simvastatin,Generic Name :Simvastatin,Drug Class :Cholesterol-lowering,Indications :Hyperlipidemia,Dosage Form :Tablet,Strength :40 mg,Route of Administration :Oral,Mechanism of Action :Inhibits cholesterol synthesis,Side Effects :Muscle pain,Contraindications : Liver problems,Interactions :Strong CYP3A4 inhibitors: increased risk of side effects,Warnings and Precautions :Avoid grapefruit juice,Pregnancy Category :Category X,Storage Conditions :Room temperature,Manufacturer :PharmaWell,Approval Date :44607,Availability :Prescription,NDC :78901234569,Price :5.5/n
Drug ID : 206,Drug Name :Amoxicillin,Generic Name :Amoxicillin,Drug Class :Antibiotic,Indications :Bacterial Infections,Dosage Form :Capsule,Strength :250 mg,Route of Administration :Oral,Mechanism of Action :Inhibits bacterial cell wall synthesis,Side Effects :Nausea,Contraindications : Allergic reactions,Interactions :Penicillin: reduced efficacy,Warnings and Precautions :Take with food to reduce stomach upset,Pregnancy Category :Category B,Storage Conditions :Room temperature,Manufacturer :MediPharm,Approval Date :44499,Availability :Prescription,NDC :89012345680,Price :4.5/n
Drug ID : 207,Drug Name :Lisinopril,Generic Name :Lisinopril,Drug Class :Antihypertensive,Indications :Hypertension,Dosage Form :Tablet,Strength :5 mg,Route of Administration :Oral,Mechanism of Action :Blocks conversion of angiotensin I to angiotensin II,Side Effects :Cough,Contraindications : Kidney problems,Interactions :Diuretics: increased risk of kidney problems,Warnings and Precautions :Monitor kidney function regularly,Pregnancy Category :Category D,Storage Conditions :Room temperature,Manufacturer :HealthMeds,Approval Date :44625,Availability :Prescription,NDC :90123456691,Price :6.25/n
Drug ID : 208,Drug Name :Albuterol,Generic Name :Albuterol,Drug Class :Bronchodilator,Indications :Asthma,Dosage Form :Inhaler,Strength :180 mcg per inhalation,Route of Administration :Inhalation,Mechanism of Action :Stimulates beta-2 adrenergic receptors,Side Effects :Tremor,Contraindications : Rapid heart rate,Interactions :Beta-blockers: decreased effectiveness,Warnings and Precautions :Use as needed for acute asthma symptoms,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :RespirePharma,Approval Date :44540,Availability :Prescription,NDC :12345678902,Price :16.99/n
Drug ID : 209,Drug Name :Omeprazole,Generic Name :Omeprazole,Drug Class :Proton Pump Inhibitor,Indications :Acid Reflux,Dosage Form :Capsule,Strength :20 mg,Route of Administration :Oral,Mechanism of Action :Reduces stomach acid production,Side Effects :Headache,Contraindications : Abdominal pain,Interactions :Clopidogrel: reduced effectiveness,Warnings and Precautions :Take before a meal,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MediCare,Approval Date :44583,Availability :OTC,NDC :23456789013,Price :6.75/n
Drug ID : 210,Drug Name :Atenolol,Generic Name :Atenolol,Drug Class :Beta Blocker,Indications :Hypertension,Dosage Form :Tablet,Strength :50 mg,Route of Administration :Oral,Mechanism of Action :Blocks beta receptors,Side Effects :Low heart rate,Contraindications : Low blood pressure,Interactions :Asthma: use with caution,Warnings and Precautions :Do not stop abruptly,Pregnancy Category :Category D,Storage Conditions :Room temperature,Manufacturer :CardioPharm,Approval Date :44530,Availability :Prescription,NDC :34567890124,Price :5.99/n
Drug ID : 211,Drug Name :Citalopram,Generic Name :Citalopram,Drug Class :Selective Serotonin Reuptake Inhibitor,Indications :Depression,Dosage Form :Tablet,Strength :20 mg,Route of Administration :Oral,Mechanism of Action :Inhibits serotonin reuptake,Side Effects :Nausea,Contraindications : Insomnia,Interactions :Monoamine oxidase inhibitors: serotonin syndrome risk,Warnings and Precautions :Avoid alcohol,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MoodEase,Approval Date :44630,Availability :Prescription,NDC :45678901235,Price :4.25/n
Drug ID : 212,Drug Name :Esomeprazole,Generic Name :Esomeprazole,Drug Class :Proton Pump Inhibitor,Indications :Acid Reflux,Dosage Form :Capsule,Strength :40 mg,Route of Administration :Oral,Mechanism of Action :Reduces stomach acid production,Side Effects :Headache,Contraindications : Abdominal pain,Interactions :Clopidogrel: reduced effectiveness,Warnings and Precautions :Take before a meal,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MediCare,Approval Date :44484,Availability :OTC,NDC :56789012346,Price :5.99/n
Drug ID : 213,Drug Name :Losartan,Generic Name :Losartan,Drug Class :Angiotensin II Receptor Blocker,Indications :Hypertension,Dosage Form :Tablet,Strength :100 mg,Route of Administration :Oral,Mechanism of Action :Blocks angiotensin II receptors,Side Effects :Cough,Contraindications : Low blood pressure,Interactions :Potassium supplements: use with caution,Warnings and Precautions :Take with or without food,Pregnancy Category :Category D,Storage Conditions :Room temperature,Manufacturer :HeartHealth,Approval Date :44589,Availability :Prescription,NDC :67890123457,Price :7.5/n
Drug ID : 214,Drug Name :Venlafaxine,Generic Name :Venlafaxine,Drug Class :Selective Serotonin-Norepinephrine Reuptake Inhibitor,Indications :Depression,Dosage Form :Tablet,Strength :75 mg,Route of Administration :Oral,Mechanism of Action :Inhibits serotonin and norepinephrine reuptake,Side Effects :Nausea,Contraindications : Insomnia,Interactions :Monoamine oxidase inhibitors: serotonin syndrome risk,Warnings and Precautions :Avoid alcohol,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :EmotionCare,Approval Date :44469,Availability :Prescription,NDC :78901234568,Price :8.25/n
Drug ID : 215,Drug Name :Ranitidine,Generic Name :Ranitidine,Drug Class :H2 Blocker,Indications :Gastric Ulcers,Dosage Form :Tablet,Strength :75 mg,Route of Administration :Oral,Mechanism of Action :Reduces stomach acid production,Side Effects :Headache,Contraindications : Constipation,Interactions :Allergic reactions: avoid,Warnings and Precautions :Long-term use: increased risk of fractures,Pregnancy Category :Category B,Storage Conditions :Room temperature,Manufacturer :MediCure,Approval Date :44602,Availability :OTC,NDC :89012345679,Price :3.99/n
Drug ID : 216,Drug Name :Loratadine,Generic Name :Loratadine,Drug Class :Antihistamine,Indications :Allergies,Dosage Form :Tablet,Strength :10 mg,Route of Administration :Oral,Mechanism of Action :Blocks histamine receptors,Side Effects :Drowsiness (less common),Contraindications : Dry mouth,Interactions :Use as needed for allergy symptoms,Warnings and Precautions :May cause drowsiness: use caution while driving,Pregnancy Category :Category B,Storage Conditions :Room temperature,Manufacturer :AllergyRelief,Approval Date :44505,Availability :OTC,NDC :90123456690,Price :4.75/n
Drug ID : 217,Drug Name :Carvedilol,Generic Name :Carvedilol,Drug Class :Alpha-Beta Blocker,Indications :Hypertension,Dosage Form :Tablet,Strength :12.5 mg,Route of Administration :Oral,Mechanism of Action :Blocks alpha and beta receptors,Side Effects :Dizziness,Contraindications : Low blood pressure,Interactions :COPD: use with caution,Warnings and Precautions :Take with food,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :CardioPharm,Approval Date :44581,Availability :Prescription,NDC :12345678901,Price :6.5/n
Drug ID : 218,Drug Name :Sertraline,Generic Name :Sertraline,Drug Class :Selective Serotonin Reuptake Inhibitor,Indications :Depression,Dosage Form :Tablet,Strength :100 mg,Route of Administration :Oral,Mechanism of Action :Inhibits serotonin reuptake,Side Effects :Nausea,Contraindications : Insomnia,Interactions :Monoamine oxidase inhibitors: serotonin syndrome risk,Warnings and Precautions :Avoid alcohol,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MoodEase,Approval Date :44545,Availability :Prescription,NDC :23456789012,Price :7.99/n
Drug ID : 219,Drug Name :Duloxetine,Generic Name :Duloxetine,Drug Class :Selective Serotonin-Norepinephrine Reuptake Inhibitor,Indications :Depression,Dosage Form :Tablet,Strength :60 mg,Route of Administration :Oral,Mechanism of Action :Inhibits serotonin and norepinephrine reuptake,Side Effects :Nausea,Contraindications : Insomnia,Interactions :Monoamine oxidase inhibitors: serotonin syndrome risk,Warnings and Precautions :Avoid alcohol,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :EmotionCare,Approval Date :44621,Availability :Prescription,NDC :34567890123,Price :9.5/n
Drug ID : 220,Drug Name :Bupropion,Generic Name :Bupropion,Drug Class :Atypical Antidepressant,Indications :Depression,Dosage Form :Tablet,Strength :300 mg,Route of Administration :Oral,Mechanism of Action :Increases norepinephrine and dopamine,Side Effects :Insomnia,Contraindications : Weight loss,Interactions :Seizure disorder: use with caution,Warnings and Precautions :Do not take at bedtime,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MoodEase,Approval Date :44479,Availability :Prescription,NDC :45678901234,Price :11.25/n
